2020-04-10 18:17:15,158 - <ppdet.data.source.insects> - INFO: 245 samples in file dataset/insects/val/annotations/xmls
2020-04-10 18:17:15,159 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 18:17:17,556 - <ppdet.utils.download> - INFO: Found /home/aistudio/.cache/paddle/weights/yolov3_darknet
2020-04-10 18:17:17,557 - <ppdet.utils.checkpoint> - INFO: Loading parameters from /home/aistudio/.cache/paddle/weights/yolov3_darknet...
2020-04-10 18:17:17,876 - <paddle.fluid.io> - WARNING: /tmp/tmpn603oxyx/yolov3_darknet.pdparams not found, try to load model file saved with [ save_params, save_persistables, save_vars ]
2020-04-10 18:17:18,519 - <ppdet.data.source.insects> - INFO: 1693 samples in file dataset/insects/train/annotations/xmls
2020-04-10 18:17:18,520 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 18:34:04,427 - <__main__> - INFO: iter: 680, lr: 0.000340, 'loss': '37.133316', time: 1.504, eta: 8:04:25
2020-04-10 18:34:33,787 - <__main__> - INFO: iter: 700, lr: 0.000350, 'loss': '35.015705', time: 1.468, eta: 7:52:12
2020-04-10 18:35:04,369 - <__main__> - INFO: iter: 720, lr: 0.000360, 'loss': '34.269051', time: 1.529, eta: 8:11:21
2020-04-10 18:35:33,723 - <__main__> - INFO: iter: 740, lr: 0.000370, 'loss': '34.954105', time: 1.468, eta: 7:51:07
2020-04-10 18:36:03,174 - <__main__> - INFO: iter: 760, lr: 0.000380, 'loss': '33.647621', time: 1.473, eta: 7:52:12
2020-04-10 18:36:32,241 - <__main__> - INFO: iter: 780, lr: 0.000390, 'loss': '35.343922', time: 1.453, eta: 7:45:32
2020-04-10 18:37:02,810 - <__main__> - INFO: iter: 800, lr: 0.000400, 'loss': '32.646679', time: 1.528, eta: 8:09:06
2020-04-10 18:37:32,884 - <__main__> - INFO: iter: 820, lr: 0.000410, 'loss': '33.845146', time: 1.504, eta: 8:00:41
2020-04-10 18:38:00,828 - <__main__> - INFO: iter: 840, lr: 0.000420, 'loss': '35.819290', time: 1.397, eta: 7:26:10
2020-04-10 18:38:29,185 - <__main__> - INFO: iter: 860, lr: 0.000430, 'loss': '35.367477', time: 1.418, eta: 7:32:17
2020-04-10 18:38:57,913 - <__main__> - INFO: iter: 880, lr: 0.000440, 'loss': '32.869606', time: 1.436, eta: 7:37:43
2020-04-10 18:39:29,266 - <__main__> - INFO: iter: 900, lr: 0.000450, 'loss': '34.168663', time: 1.568, eta: 8:19:02
2020-04-10 18:39:58,345 - <__main__> - INFO: iter: 920, lr: 0.000460, 'loss': '33.768158', time: 1.454, eta: 7:42:21
2020-04-10 18:40:26,198 - <__main__> - INFO: iter: 940, lr: 0.000470, 'loss': '32.750919', time: 1.393, eta: 7:22:24
2020-04-10 18:40:52,961 - <__main__> - INFO: iter: 960, lr: 0.000480, 'loss': '32.198456', time: 1.338, eta: 7:04:38
2020-04-10 18:41:20,257 - <__main__> - INFO: iter: 980, lr: 0.000490, 'loss': '33.088211', time: 1.365, eta: 7:12:38
2020-04-10 18:41:51,147 - <__main__> - INFO: iter: 1000, lr: 0.000500, 'loss': '34.833519', time: 1.545, eta: 8:09:06
2020-04-10 18:42:17,832 - <__main__> - INFO: iter: 1020, lr: 0.000510, 'loss': '33.168388', time: 1.334, eta: 7:02:03
2020-04-10 18:42:48,629 - <__main__> - INFO: iter: 1040, lr: 0.000520, 'loss': '34.257477', time: 1.540, eta: 8:06:35
2020-04-10 18:43:18,502 - <__main__> - INFO: iter: 1060, lr: 0.000530, 'loss': '33.311329', time: 1.494, eta: 7:51:29
2020-04-10 18:43:49,130 - <__main__> - INFO: iter: 1080, lr: 0.000540, 'loss': '30.884415', time: 1.531, eta: 8:02:53
2020-04-10 18:44:17,846 - <__main__> - INFO: iter: 1100, lr: 0.000550, 'loss': '30.726574', time: 1.436, eta: 7:32:16
2020-04-10 18:44:47,014 - <__main__> - INFO: iter: 1120, lr: 0.000560, 'loss': '32.421135', time: 1.458, eta: 7:38:54
2020-04-10 18:45:13,357 - <__main__> - INFO: iter: 1140, lr: 0.000570, 'loss': '32.253277', time: 1.317, eta: 6:54:01
2020-04-10 18:45:43,478 - <__main__> - INFO: iter: 1160, lr: 0.000580, 'loss': '31.701389', time: 1.506, eta: 7:52:54
2020-04-10 18:46:11,522 - <__main__> - INFO: iter: 1180, lr: 0.000590, 'loss': '32.594360', time: 1.402, eta: 7:19:49
2020-04-10 18:46:39,716 - <__main__> - INFO: iter: 1200, lr: 0.000600, 'loss': '31.170834', time: 1.410, eta: 7:21:42
2020-04-10 18:47:07,114 - <__main__> - INFO: iter: 1220, lr: 0.000610, 'loss': '31.745152', time: 1.370, eta: 7:08:46
2020-04-10 18:47:35,134 - <__main__> - INFO: iter: 1240, lr: 0.000620, 'loss': '32.501945', time: 1.401, eta: 7:18:02
2020-04-10 18:48:03,268 - <__main__> - INFO: iter: 1260, lr: 0.000630, 'loss': '32.081032', time: 1.407, eta: 7:19:21
2020-04-10 18:48:32,500 - <__main__> - INFO: iter: 1280, lr: 0.000640, 'loss': '31.665091', time: 1.462, eta: 7:36:01
2020-04-10 18:49:01,516 - <__main__> - INFO: iter: 1300, lr: 0.000650, 'loss': '28.639544', time: 1.451, eta: 7:32:10
2020-04-10 18:49:30,600 - <__main__> - INFO: iter: 1320, lr: 0.000660, 'loss': '29.373127', time: 1.454, eta: 7:32:44
2020-04-10 18:49:59,683 - <__main__> - INFO: iter: 1340, lr: 0.000670, 'loss': '31.704094', time: 1.454, eta: 7:32:14
2020-04-10 18:50:26,917 - <__main__> - INFO: iter: 1360, lr: 0.000680, 'loss': '28.823803', time: 1.362, eta: 7:03:02
2020-04-10 18:50:54,443 - <__main__> - INFO: iter: 1380, lr: 0.000690, 'loss': '28.903183', time: 1.376, eta: 7:07:06
2020-04-10 18:51:23,938 - <__main__> - INFO: iter: 1400, lr: 0.000700, 'loss': '28.837145', time: 1.475, eta: 7:37:10
2020-04-10 18:51:52,551 - <__main__> - INFO: iter: 1420, lr: 0.000710, 'loss': '31.025089', time: 1.431, eta: 7:23:01
2020-04-10 18:52:21,448 - <__main__> - INFO: iter: 1440, lr: 0.000720, 'loss': '29.792364', time: 1.445, eta: 7:26:56
2020-04-10 18:52:50,225 - <__main__> - INFO: iter: 1460, lr: 0.000730, 'loss': '28.982967', time: 1.439, eta: 7:24:36
2020-04-10 18:53:18,546 - <__main__> - INFO: iter: 1480, lr: 0.000740, 'loss': '30.644819', time: 1.416, eta: 7:17:04
2020-04-10 18:53:49,509 - <__main__> - INFO: iter: 1500, lr: 0.000750, 'loss': '27.673714', time: 1.548, eta: 7:57:20
2020-04-10 18:54:18,017 - <__main__> - INFO: iter: 1520, lr: 0.000760, 'loss': '29.026707', time: 1.425, eta: 7:19:01
2020-04-10 18:54:47,793 - <__main__> - INFO: iter: 1540, lr: 0.000770, 'loss': '28.409130', time: 1.489, eta: 7:38:03
2020-04-10 18:55:16,419 - <__main__> - INFO: iter: 1560, lr: 0.000780, 'loss': '28.884853', time: 1.431, eta: 7:19:52
2020-04-10 18:55:47,051 - <__main__> - INFO: iter: 1580, lr: 0.000790, 'loss': '28.280504', time: 1.532, eta: 7:50:12
2020-04-10 18:56:15,717 - <__main__> - INFO: iter: 1600, lr: 0.000800, 'loss': '27.266788', time: 1.433, eta: 7:19:33
2020-04-10 18:56:43,589 - <__main__> - INFO: iter: 1620, lr: 0.000810, 'loss': '27.320766', time: 1.394, eta: 7:06:54
2020-04-10 18:57:11,199 - <__main__> - INFO: iter: 1640, lr: 0.000820, 'loss': '28.133533', time: 1.380, eta: 7:02:25
